,NWEIGHT
4371,7169.307206
4372,19449.520230000002
4373,9471.503048999999
4374,11886.50063
4375,6576.847987
4376,6477.453745000001
4377,12355.10407
4378,6049.798473
4379,12606.011129999999
4380,2913.735372
4381,17840.077680000002
4382,6717.353531000001
4383,7305.364811
4384,8500.602657
4385,16090.09835
4386,20041.41338
4387,3794.995377
4388,4224.003036
4389,2814.877773
4390,7016.402029999999
4391,6297.038661
4392,6120.161377
4393,15376.07164
4394,7411.870637000001
4395,8620.517855
4396,15482.18764
4397,6267.947571
4398,14727.34879
4399,16615.86978
4400,7326.176443
4401,4751.971827
4402,11126.1993
4403,11960.44308
4404,14797.166330000002
4405,7827.842012
4406,12883.75587
4407,5403.89631
4408,9651.719356
4409,8171.472239
4410,7553.725931999999
4411,6540.32069
4412,8458.372587
4413,4786.032104
4414,13117.17894
4415,5616.942733
4416,7492.524501999999
4417,10657.524870000001
4418,6557.735971
4419,12367.40845
4420,12367.40845
4421,9620.353073
4422,11925.03614
4423,7634.591756999999
4424,3671.3744119999997
4425,2404.484503
4426,2742.574588
4427,4079.9751229999997
4428,16350.907669999999
4429,13533.470630000002
4430,7209.617456
4431,2618.000072
4432,4132.608417
4433,10166.721529999999
4434,21435.41146
4435,5717.718362
4436,7133.121279000001
4437,6049.798473
4438,5756.0931630000005
4439,7489.172112
4440,11849.235540000001
4441,2566.034232
4442,9539.452856
4443,4224.003584
4444,24768.44405
4445,7742.862886
4446,8572.173011
4447,13331.54197
4448,12265.39009
4449,15282.87506
4450,4751.971689999999
4451,17761.77899
4452,15220.050669999999
4453,7620.115054000001
4454,3815.110532
4455,7553.727936
4456,6873.735858
4457,6297.037032
4458,29412.13154
4459,32594.54158
4460,7537.760334999999
4461,22024.12093
4462,7131.083409000001
4463,8586.650114
4464,6821.063931999999
4465,6822.464665
4466,16122.12595
4467,23066.45355
4468,9170.442839
4469,6583.35751
4470,4224.003036
4471,12046.39436
4472,8187.633191
4473,17420.83256
4474,14682.20831
4475,17609.87182
4476,6297.037289
4477,9263.266126999999
4478,8885.092840000001
4479,17630.65798
4480,7337.772593000001
4481,8885.092358
4482,7169.30562
4483,7305.365109
4484,34738.57887
4485,8885.094443
4486,2814.87795
4487,10028.530359999999
4488,6540.321286
4489,9022.502395
4490,3973.2531619999995
4491,6256.734664
4492,11849.2282
4493,8040.3673
4494,3314.053687
4495,4193.9937
4496,6276.511945
4497,15489.578880000001
4498,14249.470969999998
4499,12283.88956
4500,9937.56173
4501,4197.341136
4502,7302.999778
4503,5954.042248
4504,2935.682316
4505,4133.555931
4506,7229.756869
4507,9539.456005
4508,12948.20436
4509,4751.971725
4510,13037.6018
4511,9867.724181
4512,7784.78662
4513,4151.133691
4514,9169.965473999999
4515,4151.133363
4516,4724.460469
4517,7122.716613
4518,7604.879501
4519,6800.5840530000005
4520,4559.170439
4521,4559.170439
4522,16847.44876
4523,10153.14198
4524,6893.965396
4525,8122.516025
4526,6557.734933
4527,9539.455785
4528,7169.305823000001
4529,10155.38647
4530,9563.448887
4531,6552.242399000001
4532,6139.278692
4533,8133.28078
4534,13501.60099
4535,10325.4306
4536,17761.77836
4537,9433.478524
4538,8345.546385
4539,10576.37113
4540,8244.447879000001
4541,6900.462339
4542,8465.645788
4543,5414.53928
4544,17411.452830000002
4545,6054.972045
4546,11330.02725
4547,13483.84736
4548,9673.874781
4549,13035.56733
4550,5414.540048
4551,8338.143206
4552,8936.755154
4553,8284.870559
4554,4569.51589
4555,12294.50837
4556,14025.73478
4557,3242.224373
4558,17230.62976
4559,3149.361553
4560,15658.49184
4561,10063.585309999999
4562,8122.51613
4563,4697.213286
4564,4345.527204999999
4565,8787.328468000002
4566,4196.378457
4567,7727.971742000001
4568,17268.27291
4569,5629.099827
4570,8393.979578
4571,8405.109043999999
4572,5350.606879
4573,9673.875384
4574,7962.720279000001
4575,10921.71143
4576,14495.670409999999
4577,5589.5384
4578,10024.273079999999
4579,5414.539809000001
4580,6165.750146
4581,16233.9823
4582,12582.289340000001
4583,3973.252979
4584,7093.982655
4585,19177.04084
4586,4052.688197
4587,13331.54427
4588,17268.27037
4589,13757.853309999999
4590,8610.753290999999
4591,6792.477876000001
4592,7341.317473
4593,6270.364992
4594,3209.586624
4595,6027.15772
4596,16390.04337
4597,21180.893480000002
4598,8064.033215
4599,4963.08205
4600,7827.842012
4601,12476.452640000001
4602,6878.40505
4603,6885.9270719999995
4604,15254.186780000002
4605,12469.421890000001
4606,9853.196146
4607,4133.556176
4608,9673.873978
4609,3815.110532
4610,9986.665858
4611,8787.681876
4612,15966.06608
4613,11079.64343
4614,7951.520605
4615,8105.1188090000005
4616,6766.633112
4617,6118.250546
4618,12828.66812
4619,3909.176623
4620,18915.75285
4621,8710.483970000001
4622,7718.015831000001
4623,8877.690209999999
4624,10189.023140000001
4625,14615.70044
4626,7169.306845
4627,6687.7202640000005
4628,7745.677364
4629,4912.403177
4630,4357.03877
4631,11437.50105
4632,7489.172213
4633,17030.500780000002
4634,5976.724118
4635,6900.462339
4636,33453.16176
4637,6553.0431149999995
4638,13331.54655
4639,7326.176291
4640,11095.835490000001
4641,11126.19834
4642,10550.89959
4643,10625.14847
4644,6792.336442
4645,4232.486366
4646,17704.08955
4647,6466.420972
4648,4927.897921
4649,6118.035584
4650,18273.431969999998
4651,10114.85731
4652,8326.848018
4653,5260.851105
4654,11076.58864
4655,8458.373091
4656,8862.18657
4657,5486.144429
4658,6297.039327
4659,2742.574409
4660,4996.530482
4661,7093.9823400000005
4662,7549.590767000001
4663,5414.539345
4664,2814.877727
4665,6612.029243999999
4666,11538.65727
4667,7542.019211
4668,7960.927374
4669,11613.59946
4670,6858.533804000001
4671,9229.512634
4672,6792.476205
4673,2676.100577
4674,6004.191447
4675,13197.738720000001
4676,9828.090861
4677,6905.036137
4678,7164.223489
4679,9773.663854
4680,3775.4945270000003
4681,6443.753045
4682,5248.28601
4683,8562.803136
4684,4402.7222679999995
4685,4610.737484
4686,7811.374916
4687,7136.883253
4688,8542.97468
4689,20120.8937
4690,7955.395251000001
4691,15253.91925
4692,7016.403049
4693,9463.068019
4694,7634.592231999999
4695,10122.05707
4696,15489.5722
4697,9844.422535
4698,7577.542454
4699,6090.665631
4700,6014.452311999999
4701,3286.373781
4702,8345.547556
4703,12629.2247
4704,7364.805498000001
4705,6800.5840530000005
4706,8613.079892
4707,6557.735890999999
4708,10249.22564
4709,6506.7048159999995
4710,8506.674513
4711,7264.468879999999
4712,6540.321022
4713,11471.75201
4714,12321.913190000001
4715,6297.036345
4716,7169.305345999999
4717,8383.812872
4718,8257.240055
4719,8890.674790000001
4720,13085.76585
4721,8171.473254
4722,7495.670158
4723,9396.765589
4724,7562.499034
4725,14293.96792
4726,8050.406233
4727,4232.486374
4728,2778.258915
4729,11973.03
4730,7169.307870999999
4731,5972.376238
4732,3487.0934
4733,19373.83399
4734,7305.676728
4735,6062.750644
4736,4812.840134
4737,7851.7315
4738,7551.828634
4739,7664.1708260000005
4740,6589.139351
4741,6506.70529
4742,6798.749447
4743,8205.597587
4744,9742.491770999999
4745,7169.306292
4746,3034.028686
4747,34738.58447
4748,38195.02804
4749,6612.766584
4750,4193.9937
4751,10616.04752
4752,3149.361553
4753,7217.394237
4754,8465.644572
4755,2969.400284
4756,8244.447495
4757,13872.4554
4758,7401.827089
4759,13737.501730000002
4760,7033.044537999999
4761,12679.94154
4762,7059.119101
4763,8781.076568
4764,11364.481440000001
4765,9718.807889
4766,19400.42802
4767,7659.156473
4768,5806.6996659999995
4769,4232.486352
4770,8639.692289
4771,6252.347688
4772,6577.841784
4773,7232.626346999999
4774,8085.7822590000005
4775,9396.765589
4776,8345.546824
4777,9986.66881
4778,16772.529130000003
4779,6027.648709
4780,18655.69264
4781,2935.682183
4782,7955.39527
4783,12581.5622
4784,17342.266630000002
4785,9412.6348
4786,7926.079478000001
4787,3735.161691
4788,9056.082574
4789,9105.891751000001
4790,13155.67895
4791,8435.023863
4792,2855.872925
4793,11079.6437
4794,22872.55238
4795,19823.3603
4796,9643.122881000001
4797,15588.44893
4798,8744.515819
4799,6814.2701
4800,15163.250380000001
4801,4559.1706890000005
4802,14293.968869999999
4803,6787.051464
4804,11181.37039
4805,18749.3332
4806,8326.848018
4807,11330.02265
4808,4697.214022
4809,5790.871582
4810,4875.639822
4811,8735.825814
4812,9102.503707
4813,7169.307352
4814,6466.42059
4815,2908.789088
4816,3110.0025570000003
4817,8649.196356999999
4818,22024.12093
4819,6552.242399000001
4820,8991.674169
4821,14615.702309999999
4822,6905.036137
4823,16986.61809
4824,3149.3614789999997
4825,6050.399185
4826,15887.640440000001
4827,14918.449209999999
4828,6904.972648999999
4829,10845.197320000001
4830,5629.0988640000005
4831,5599.823020000001
4832,8997.110853
4833,7177.307065000001
4834,8345.546824
4835,7842.001229
4836,16729.409330000002
4837,13918.65066
4838,12467.94097
4839,6466.420768
4840,4811.737099
4841,4750.846684
4842,13117.18213
4843,10990.734859999999
4844,8345.546823
4845,9546.479983
4846,6540.320528
4847,8218.569735
4848,6297.038661
4849,6932.014301
4850,8572.171447
4851,9285.419884
4852,9909.892392
4853,7595.513376999999
4854,7326.176161
4855,14521.44621
4856,13588.04029
4857,7140.036834999999
4858,11350.45957
4859,6256.735822
4860,13889.23605
4861,4751.971827
4862,4132.534213
4863,8050.406037999999
4864,9407.04823
4865,7955.394977
4866,6267.946817
4867,22136.04469
4868,15489.57523
4869,14629.95385
4870,7033.0421670000005
4871,33453.17318
4872,7131.083608
4873,5717.718408
4874,4751.971901
4875,3241.577386
4876,15623.27124
4877,6035.845343999999
4878,7909.966990999999
4879,4232.48667
4880,8276.663947
4881,7229.756713
4882,6011.819472
4883,6471.8951369999995
4884,7204.592509
4885,2935.6824579999998
4886,18820.139430000003
4887,10046.54913
4888,12550.17348
4889,14249.4785
4890,7110.940113
4891,8324.529025
4892,6912.43725
4893,4751.9715289999995
4894,8439.708269
4895,10270.16234
4896,9691.496661
4897,6062.750644
4898,4554.933841
4899,4224.003532
4900,6090.666865
4901,5929.235508
4902,31467.71837
4903,6861.287523999999
4904,7313.355366
4905,9620.536374
4906,12661.57418
4907,13574.03395
4908,7049.083111
4909,7955.396175
4910,16443.49553
4911,9643.121213
4912,15746.314209999999
4913,16838.06457
4914,18088.58097
4915,5267.12826
4916,6867.136299
4917,10669.30826
4918,4057.65028
4919,15966.07065
4920,4052.687696
4921,13788.06796
4922,9401.189239
4923,4057.65028
4924,8568.823806999999
4925,10249.22564
4926,12550.176140000001
4927,4751.971406000001
4928,8133.28078
4929,10033.16277
4930,6193.323740999999
4931,14390.54042
4932,9986.586148
4933,15075.44719
4934,6252.348338000001
4935,14911.42898
4936,10219.218429999999
4937,2993.339098
4938,11032.0786
4939,6399.1404299999995
4940,10560.968640000001
4941,7232.626168000001
4942,7164.224611
4943,8244.447517
4944,12810.12451
4945,6027.6487369999995
4946,2778.2590379999997
4947,6118.251805
4948,7955.396175
4949,3049.4092149999997
4950,3409.6793
4951,11330.02406
4952,8284.872985
4953,15075.451869999999
4954,6932.0139260000005
4955,7834.501034999999
4956,4193.993372
4957,7938.1387939999995
4958,6206.519599
4959,8423.054528
4960,4559.170439
4961,12359.45715
4962,14589.81876
4963,8710.483970000001
4964,7489.170995
4965,7718.018647
4966,9649.123542
4967,2913.735425
4968,5629.09912
4969,6904.972947
4970,29148.283880000003
4971,4751.971522
4972,6297.036345
4973,8122.515995999999
4974,9062.257114
4975,15864.35195
4976,16718.68981
4977,2742.574591
4978,11330.02277
4979,7559.641131999999
4980,27260.364039999997
4981,9516.477737000001
4982,10227.70203
4983,8101.627595
4984,5053.244176
4985,14989.187090000001
4986,9263.264747
4987,16028.444630000002
4988,7169.306788
4989,12582.29446
4990,18613.77496
4991,7577.543052
4992,20576.9694
4993,7951.519831999999
4994,10410.89748
4995,4345.527204999999
4996,9229.280097
4997,9673.874149
4998,7305.676923
4999,12991.59147
5000,4357.038863000001
5001,13492.500380000001
5002,5128.659087
5003,6506.70529
5004,7348.351102
5005,6792.336442
5006,8500.604017
5007,7303.000005
5008,7955.392856999999
5009,19500.089069999998
5010,17609.87182
5011,15075.45406
5012,11838.58653
5013,11475.23169
5014,6165.750425
5015,8345.547556
5016,15440.36353
5017,8122.515888
5018,7326.176291
5019,17905.83429
5020,7169.307206
5021,6471.210147
5022,9396.763936
5023,22756.57436
5024,9244.786603
5025,13294.508029999999
5026,4697.2131549999995
5027,4197.340329
5028,17503.41261
5029,8014.265947
5030,9235.943231000001
5031,5414.538605
5032,10845.195679999999
5033,14976.740240000001
5034,32594.54024
5035,6301.156325
5036,7742.864525
5037,7169.305411
5038,7305.676605
5039,6905.03775
5040,7707.692298999999
5041,11330.02168
5042,5388.826015
5043,8101.628218000001
5044,8296.860438
5045,19177.03731
5046,7577.542454
5047,3487.093057
5048,7169.3069590000005
5049,16137.4752
5050,7196.6350569999995
5051,6389.811256
5052,5385.314243
5053,5370.681268
5054,10025.352990000001
5055,6540.320847
5056,9263.265359
5057,8949.499204000002
5058,7960.926729000001
5059,6494.111368
5060,17704.09376
5061,6986.173304999999
5062,14499.567630000001
5063,11638.25789
5064,7217.393523000001
5065,5313.712953
5066,8710.482372
5067,11769.69416
5068,8724.987676
5069,7530.249081999999
5070,2944.317489
5071,1967.344198
5072,7145.855714
5073,7164.329575
5074,7114.251497
5075,6297.039231000001
5076,14918.449209999999
5077,2969.400501
5078,18285.868609999998
5079,12760.577490000001
5080,6900.462665999999
5081,7429.071937999999
5082,2566.034343
5083,15489.566330000001
5084,14873.96109
5085,6509.851594
5086,12015.30631
5087,13918.653769999999
5088,3394.55314
5089,4811.7370009999995
5090,8572.17389
5091,7937.4290040000005
5092,15322.099740000001
5093,17491.06981
5094,3969.455988
5095,10219.80412
5096,10081.23307
5097,8458.371946
5098,20900.53931
5099,12792.15776
5100,18088.17481
5101,8056.389166
5102,10834.97668
5103,5242.406967
5104,7131.084279000001
5105,7962.720279000001
5106,13742.21455
5107,7604.879801000001
5108,6997.035669
5109,9244.786785
5110,7862.341949
5111,17342.264580000003
5112,9229.510312999999
5113,14727.34879
5114,7598.3538849999995
5115,21304.45869
5116,9713.217574
5117,5791.910091
5118,5878.402071
5119,4751.971685
5120,15921.211940000001
5121,4286.301338
5122,15542.326369999999
5123,10382.89019
5124,13553.10358
5125,15578.37355
5126,9229.280097
5127,12272.79989
5128,7420.936225
5129,11497.32222
5130,7742.864525
5131,7577.541544
5132,10062.810379999999
5133,6692.218404
5134,10731.45097
5135,10763.3018
5136,6653.389598
5137,6948.174120000001
5138,9583.776299
5139,3154.081293
5140,14025.73478
5141,10980.051000000001
5142,7503.023967
5143,8029.074212
5144,6995.528990999999
5145,2599.855987
5146,10270.16096
5147,15864.345130000002
5148,6589.419876
5149,5795.557462
5150,11571.1091
5151,10491.4196
5152,13499.24381
5153,9336.471342
5154,7093.981639
5155,33453.17318
5156,7364.805498000001
5157,10659.22163
5158,8101.626676999999
5159,11968.5507
5160,7995.941811
5161,7326.1762340000005
5162,14025.73591
5163,11795.05168
5164,8637.11005
5165,8372.168079000001
5166,4088.051261
5167,6032.396798
5168,7715.603149
5169,7326.177191
5170,11465.61156
5171,13645.37565
5172,16752.795319999997
5173,6873.736257
5174,8122.516481999999
5175,12661.57886
5176,34189.02003
5177,13175.7355
5178,20580.401280000002
5179,7715.603609000001
5180,10616.0479
5181,8037.177178
5182,2742.574723
5183,9695.101689
5184,8572.171447
5185,19436.75972
5186,7816.169091
5187,9070.833043
5188,8657.426039
5189,18703.56118
5190,10294.004159999999
5191,9041.119851000001
5192,11925.0351
5193,16004.66816
5194,23239.75144
5195,7420.451547
5196,6792.4769909999995
5197,8668.112211
5198,21478.813869999998
5199,7364.805498000001
5200,5242.407862
5201,7097.2421859999995
5202,5629.098786
5203,8775.314829
5204,5067.908618
5205,8345.54695
5206,6139.279077
5207,9516.478859
5208,5929.235399
5209,4473.185336
5210,11447.93571
5211,13971.395180000001
5212,3671.3744119999997
5213,6854.994476999999
5214,7837.836823000001
5215,5929.234967
5216,10965.7772
5217,6861.288101
5218,8983.357038
5219,12550.17116
5220,6343.748752
5221,3149.3617050000003
5222,11362.76252
5223,4559.170439
5224,2599.856137
5225,13109.09589
5226,8754.916584
5227,10290.609190000001
5228,14012.401719999998
5229,8122.515049
5230,7313.354048
5231,16914.46069
5232,7212.116353
5233,9121.976773
5234,2986.711399
5235,3421.7235979999996
5236,12469.96048
5237,9886.848003000001
5238,3474.3385810000004
5239,7571.026234999999
5240,7148.179752
5241,7934.087418000001
5242,6792.336126
5243,7951.521036
5244,6905.035602
5245,10576.376240000001
5246,7525.328676
5247,11804.92855
5248,15966.07065
5249,12206.22928
5250,7136.883623000001
5251,7904.2575
5252,9061.32698
5253,38977.82412
5254,7169.307767
5255,6471.8951990000005
5256,5600.990166
5257,7215.879069
5258,7264.469631
5259,14438.74925
5260,17420.82875
5261,6583.356063
5262,12112.826790000001
5263,8802.187575
5264,4559.170439
5265,18062.42812
5266,7423.420706999999
5267,16907.53541
5268,9620.35302
5269,2778.259261
5270,7169.306758
5271,10344.89639
5272,7553.725931999999
5273,4133.556307
5274,7229.7554900000005
5275,476.09976780000005
5276,7960.928131000001
5277,16838.06457
5278,9290.391689
5279,10215.140220000001
5280,13891.251240000001
5281,8710.484620000001
5282,4559.170439
5283,7719.658740000001
5284,12359.45933
5285,4193.993372
5286,12292.23531
5287,7788.024072
5288,7962.721881
5289,6027.15772
5290,13117.0704
5291,5535.926168999999
5292,4912.402876
5293,14727.352009999999
5294,7579.084916
5295,7169.306853
5296,5878.402254
5297,9431.331797
5298,20603.46865
5299,11355.977159999999
5300,8620.727262999999
5301,12417.79674
5302,5810.550002
5303,7147.12809
5304,11330.02181
5305,7673.374944
5306,2778.259042
5307,7756.867717
5308,9340.604790000001
5309,10215.1391
5310,9388.677107
5311,7620.241948000001
5312,15864.351180000001
5313,8611.579773000001
5314,3314.053687
5315,7564.8454489999995
5316,5621.058749
5317,10298.27492
5318,9263.264747
5319,4224.00382
5320,5955.5921960000005
5321,17417.27084
5322,8040.3683439999995
5323,14727.35442
5324,7937.4290040000005
